SR_No,Date,DO_No,Customer_Name,Destination,Grade,Thick_mm,Width_mm,Length_mm,Planned_Qty,Despatched_Qty,Balance_to_Despatch_Qty,Weight_Tons,Priority_Level,Delivery_Deadline,Loading_Point_Code,Loading_Point_Name,Loading_Point_Lat,Loading_Point_Lng,Destination_Lat,Destination_Lng,Expected_Freight_Rate_INR,Customer_Payment_Terms_Days,Special_Requirements,Product_Value_INR,Preferred_Vehicle_Type
358,2026-01-02,DO-2026-01-100357,APL Apollo,"Surat, Gujarat",GP Coil,17.5,1000,3000,58,0,58,23.9,Medium,2026-01-16 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,62912,60,Wooden Crating,2702550,HCV
359,2025-12-25,DO-2026-01-100358,Shyam Steel,"Indore, Madhya Pradesh",Color Coated,4.6,1250,3000,38,0,38,5.1,Normal,2026-01-17 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,35664,45,Tarpaulin Cover,4008324,HCV
360,2025-12-30,DO-2026-01-100359,SRMB Steel,"Indore, Madhya Pradesh",Color Coated,26.3,1250,2500,63,0,63,40.6,Low,2026-01-13 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,52840,60,Express Delivery,986613,HCV
361,2025-12-31,DO-2026-01-100360,Tata Steel Ltd,"Mumbai, Maharashtra",SS304,20.2,2000,12000,108,0,108,411.0,Critical,2026-01-13 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,44336,90,None,2222676,Covered
362,2025-12-24,DO-2026-01-100361,JSW Steel,"Mumbai, Maharashtra",SS304,3.0,1000,2500,80,0,80,4.7,High,2026-01-07 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,33306,90,None,2440005,Covered
363,2026-01-02,DO-2026-01-100362,SAIL Bokaro,Delhi NCR,SS316L,5.4,1250,3000,121,0,121,19.2,Medium,2026-01-04 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,41680,45,Wooden Crating,5164881,Covered
364,2025-12-23,DO-2026-01-100363,Hindalco Industries,Delhi NCR,SS316L,11.5,1000,3000,128,0,128,34.7,Normal,2026-01-10 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,70405,30,None,3456191,Open
365,2025-12-23,DO-2026-01-100364,Vedanta Resources,"Pune, Maharashtra",MS A36,27.4,1800,6000,35,0,35,81.3,Low,2026-01-09 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,43416,60,None,2220956,Open
366,2025-12-31,DO-2026-01-100365,NMDC Ltd,"Pune, Maharashtra",MS A36,10.0,1500,2500,66,0,66,19.4,Critical,2026-01-15 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,32117,90,Express Delivery,1021646,Open
367,2025-12-23,DO-2026-01-100366,Rashtriya Ispat Nigam,"Chennai, Tamil Nadu",CRS,17.7,2000,2500,41,0,41,28.5,High,2026-01-13 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,38822,90,None,1402689,Trailer
368,2025-12-23,DO-2026-01-100367,Essar Steel,"Chennai, Tamil Nadu",CRS,11.0,1500,2500,48,0,48,15.5,Medium,2026-01-05 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,75910,60,None,2974763,Trailer
369,2025-12-29,DO-2026-01-100368,Jindal Steel,"Bengaluru, Karnataka",HRS,8.5,1000,3000,44,0,44,8.8,Normal,2026-01-16 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,39080,30,None,4426056,Trailer
370,2025-12-26,DO-2026-01-100369,Bhushan Steel,"Bengaluru, Karnataka",HRS,12.9,1250,6000,111,0,111,84.3,Low,2026-01-10 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,55018,90,None,4772247,Flatbed
371,2025-12-26,DO-2026-01-100370,AM/NS India,"Hyderabad, Telangana",Galvanized,24.5,1250,2500,118,0,118,70.9,Critical,2026-01-05 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,34189,60,None,2940497,Flatbed
372,2025-12-31,DO-2026-01-100371,Lloyds Metals,"Hyderabad, Telangana",Galvanized,3.9,1250,6000,31,0,31,7.1,High,2026-01-15 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,36915,30,None,4799489,Flatbed
373,2025-12-27,DO-2026-01-100372,APL Apollo,"Ahmedabad, Gujarat",TMT Fe500,2.8,1250,12000,108,0,108,35.6,Medium,2026-01-06 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,35509,30,None,2343703,LCV
374,2025-12-23,DO-2026-01-100373,Shyam Steel,"Ahmedabad, Gujarat",TMT Fe500,20.1,2000,3000,70,0,70,66.3,Normal,2026-01-08 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,51490,45,None,4045902,LCV
375,2026-01-02,DO-2026-01-100374,SRMB Steel,"Jaipur, Rajasthan",TMT Fe550,16.3,1800,2500,91,0,91,52.4,Low,2026-01-09 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,32250,90,None,4779286,LCV
376,2025-12-23,DO-2026-01-100375,Tata Steel Ltd,"Jaipur, Rajasthan",TMT Fe550,4.5,1250,2500,43,0,43,4.7,Critical,2026-01-08 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,37369,90,Wooden Crating,3336655,HCV
377,2026-01-01,DO-2026-01-100376,JSW Steel,"Lucknow, Uttar Pradesh",GP Coil,12.3,1800,3000,118,0,118,61.5,High,2026-01-14 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,67659,90,None,3949794,HCV
378,2025-12-26,DO-2026-01-100377,SAIL Bokaro,"Lucknow, Uttar Pradesh",GP Coil,6.9,1000,3000,65,0,65,10.6,Medium,2026-01-11 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,49262,45,Wooden Crating,1267068,HCV
379,2025-12-23,DO-2026-01-100378,Hindalco Industries,"Coimbatore, Tamil Nadu",Color Coated,21.6,1000,2000,37,0,37,12.5,Normal,2026-01-09 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,67484,90,Insurance Mandatory,2658515,Covered
380,2025-12-27,DO-2026-01-100379,Vedanta Resources,"Coimbatore, Tamil Nadu",Color Coated,3.6,1800,12000,88,0,88,53.7,Low,2026-01-12 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,77027,90,Tarpaulin Cover,2726708,Covered
381,2025-12-25,DO-2026-01-100380,NMDC Ltd,"Surat, Gujarat",SS304,9.8,1800,2000,78,0,78,21.6,Critical,2026-01-13 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,65870,45,None,4516818,Covered
382,2025-12-30,DO-2026-01-100381,Rashtriya Ispat Nigam,"Surat, Gujarat",SS304,26.7,1250,2500,40,0,40,26.2,High,2026-01-06 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,34796,90,None,4402343,Open
383,2025-12-29,DO-2026-01-100382,Essar Steel,"Indore, Madhya Pradesh",SS316L,27.9,1250,12000,43,0,43,141.3,Medium,2026-01-09 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,36391,30,None,4083255,Open
384,2025-12-26,DO-2026-01-100383,Jindal Steel,"Indore, Madhya Pradesh",SS316L,10.5,1500,12000,88,0,88,130.6,Normal,2026-01-17 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,32810,90,None,2005290,Open
385,2026-01-01,DO-2026-01-100384,Bhushan Steel,"Mumbai, Maharashtra",MS A36,16.7,2000,2000,36,0,36,18.9,Low,2026-01-13 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,38618,60,Express Delivery,3634583,Trailer
386,2025-12-24,DO-2026-01-100385,AM/NS India,"Mumbai, Maharashtra",MS A36,12.7,1800,6000,130,0,130,140.0,Critical,2026-01-13 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,63001,30,None,4130390,Trailer
387,2025-12-27,DO-2026-01-100386,Lloyds Metals,Delhi NCR,CRS,18.1,1800,2000,36,0,36,18.4,High,2026-01-09 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,77253,45,None,4736419,Trailer
388,2025-12-28,DO-2026-01-100387,APL Apollo,Delhi NCR,CRS,9.0,1500,2000,135,0,135,28.6,Medium,2026-01-17 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,51861,60,None,4874000,Flatbed
389,2025-12-31,DO-2026-01-100388,Shyam Steel,"Pune, Maharashtra",HRS,20.1,1000,2500,127,0,127,50.1,Normal,2026-01-08 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,61039,60,None,4246143,Flatbed
390,2025-12-30,DO-2026-01-100389,SRMB Steel,"Pune, Maharashtra",HRS,18.8,1250,6000,95,0,95,105.2,Low,2026-01-17 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,58684,90,Wooden Crating,3886586,Flatbed
391,2025-12-29,DO-2026-01-100390,Tata Steel Ltd,"Chennai, Tamil Nadu",Galvanized,3.5,1250,2000,123,0,123,8.4,Critical,2026-01-15 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,65213,90,None,5148031,LCV
392,2025-12-30,DO-2026-01-100391,JSW Steel,"Chennai, Tamil Nadu",Galvanized,16.8,1250,2500,130,0,130,53.6,High,2026-01-17 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,35776,45,None,1174121,LCV
393,2025-12-28,DO-2026-01-100392,SAIL Bokaro,"Bengaluru, Karnataka",TMT Fe500,11.4,1250,3000,135,0,135,45.3,Medium,2026-01-17 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,62423,90,Tarpaulin Cover,1789120,LCV
394,2025-12-24,DO-2026-01-100393,Hindalco Industries,"Bengaluru, Karnataka",TMT Fe500,2.8,1500,6000,105,0,105,20.8,Normal,2026-01-11 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,43638,90,Tarpaulin Cover,3683998,HCV
395,2025-12-29,DO-2026-01-100394,Vedanta Resources,"Hyderabad, Telangana",TMT Fe550,6.3,1500,2000,62,0,62,9.2,Low,2026-01-04 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,57333,30,None,2547834,HCV
396,2025-12-29,DO-2026-01-100395,NMDC Ltd,"Hyderabad, Telangana",TMT Fe550,7.8,1250,2500,127,0,127,24.3,Critical,2026-01-14 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,58837,30,Express Delivery,824641,HCV
397,2026-01-02,DO-2026-01-100396,Rashtriya Ispat Nigam,"Ahmedabad, Gujarat",GP Coil,25.7,1250,12000,78,0,78,236.0,High,2026-01-07 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,48540,60,Tarpaulin Cover,3060042,Covered
398,2025-12-29,DO-2026-01-100397,Essar Steel,"Ahmedabad, Gujarat",GP Coil,25.3,1500,6000,72,0,72,128.7,Medium,2026-01-07 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,62585,60,Tarpaulin Cover,4081556,Covered
399,2025-12-25,DO-2026-01-100398,Jindal Steel,"Jaipur, Rajasthan",Color Coated,4.7,2000,3000,92,0,92,20.4,Normal,2026-01-14 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,70913,60,None,1656846,Covered
400,2025-12-29,DO-2026-01-100399,Bhushan Steel,"Jaipur, Rajasthan",Color Coated,3.7,1500,3000,79,0,79,10.3,Low,2026-01-08 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,74999,60,None,5089373,Open
401,2025-12-27,DO-2026-01-100400,AM/NS India,"Lucknow, Uttar Pradesh",SS304,8.2,1000,12000,115,0,115,88.8,Critical,2026-01-14 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,52944,45,Tarpaulin Cover,4922265,Open
402,2025-12-27,DO-2026-01-100401,Lloyds Metals,"Lucknow, Uttar Pradesh",SS304,8.7,1800,6000,55,0,55,40.6,High,2026-01-15 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,34314,45,None,2615317,Open
403,2025-12-25,DO-2026-01-100402,APL Apollo,"Coimbatore, Tamil Nadu",SS316L,15.9,1800,3000,105,0,105,70.8,Medium,2026-01-08 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,43140,45,None,4699196,Trailer
404,2025-12-23,DO-2026-01-100403,Shyam Steel,"Coimbatore, Tamil Nadu",SS316L,21.3,2000,2500,34,0,34,28.4,Normal,2026-01-09 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,74889,30,None,2623410,Trailer
405,2025-12-28,DO-2026-01-100404,SRMB Steel,"Surat, Gujarat",MS A36,24.7,1800,3000,113,0,113,118.3,Low,2026-01-08 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,70375,60,None,1738022,Trailer
406,2025-12-24,DO-2026-01-100405,Tata Steel Ltd,"Surat, Gujarat",MS A36,3.4,2000,12000,78,0,78,50.0,Critical,2026-01-05 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,62947,45,None,3951673,Flatbed
407,2025-12-31,DO-2026-01-100406,JSW Steel,"Indore, Madhya Pradesh",CRS,9.8,1000,2500,85,0,85,16.3,High,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,54457,90,Insurance Mandatory,4588387,Flatbed
408,2025-12-26,DO-2026-01-100407,SAIL Bokaro,"Indore, Madhya Pradesh",CRS,10.2,1250,2000,36,0,36,7.2,Medium,2026-01-09 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,73355,45,None,1236653,Flatbed
409,2025-12-24,DO-2026-01-100408,Hindalco Industries,"Mumbai, Maharashtra",HRS,13.8,1250,2500,18,0,18,6.1,Normal,2026-01-16 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,42383,90,Wooden Crating,1488544,LCV
410,2025-12-27,DO-2026-01-100409,Vedanta Resources,"Mumbai, Maharashtra",HRS,18.0,1800,6000,34,0,34,51.9,Low,2026-01-11 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,57121,30,None,2422807,LCV
411,2025-12-25,DO-2026-01-100410,NMDC Ltd,Delhi NCR,Galvanized,11.7,1000,3000,111,0,111,30.6,Critical,2026-01-07 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,33174,30,Tarpaulin Cover,2837279,LCV
412,2025-12-31,DO-2026-01-100411,Rashtriya Ispat Nigam,Delhi NCR,Galvanized,20.0,1500,3000,46,0,46,32.5,High,2026-01-05 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,57136,60,None,1133513,HCV
413,2025-12-24,DO-2026-01-100412,Essar Steel,"Pune, Maharashtra",TMT Fe500,26.7,1800,12000,56,0,56,253.5,Medium,2026-01-12 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,54140,90,Express Delivery,1872307,HCV
414,2025-12-30,DO-2026-01-100413,Jindal Steel,"Pune, Maharashtra",TMT Fe500,27.9,1800,3000,61,0,61,72.1,Normal,2026-01-06 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,58436,30,None,1850633,HCV
415,2025-12-31,DO-2026-01-100414,Bhushan Steel,"Chennai, Tamil Nadu",TMT Fe550,21.1,2000,12000,45,0,45,178.9,Low,2026-01-05 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,56024,30,None,2895715,Covered
416,2026-01-02,DO-2026-01-100415,AM/NS India,"Chennai, Tamil Nadu",TMT Fe550,15.9,1000,12000,116,0,116,173.7,Critical,2026-01-14 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,39085,30,None,1721315,Covered
417,2025-12-29,DO-2026-01-100416,Lloyds Metals,"Bengaluru, Karnataka",GP Coil,13.6,1000,12000,71,0,71,91.0,High,2026-01-11 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,77997,45,None,828052,Covered
418,2025-12-29,DO-2026-01-100417,APL Apollo,"Bengaluru, Karnataka",GP Coil,12.9,1000,12000,56,0,56,68.1,Medium,2026-01-13 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,71690,45,None,1630084,Open
419,2026-01-01,DO-2026-01-100418,Shyam Steel,"Hyderabad, Telangana",Color Coated,20.7,1000,3000,83,0,83,40.5,Normal,2026-01-16 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,38964,90,None,2425619,Open
420,2025-12-28,DO-2026-01-100419,SRMB Steel,"Hyderabad, Telangana",Color Coated,8.8,2000,2500,117,0,117,40.4,Low,2026-01-15 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,58853,60,None,4913725,Open
421,2025-12-30,DO-2026-01-100420,Tata Steel Ltd,"Ahmedabad, Gujarat",SS304,7.4,1800,3000,134,0,134,42.0,Critical,2026-01-04 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,32835,30,Express Delivery,4894845,Trailer
422,2026-01-01,DO-2026-01-100421,JSW Steel,"Ahmedabad, Gujarat",SS304,26.7,2000,2000,37,0,37,31.0,High,2026-01-08 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,74227,45,None,3233214,Trailer
423,2026-01-02,DO-2026-01-100422,SAIL Bokaro,"Jaipur, Rajasthan",SS316L,14.1,1000,2500,51,0,51,14.1,Medium,2026-01-17 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,51042,60,Wooden Crating,3373177,Trailer
424,2026-01-02,DO-2026-01-100423,Hindalco Industries,"Jaipur, Rajasthan",SS316L,21.2,1000,2000,72,0,72,24.0,Normal,2026-01-17 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,41069,45,None,4421815,Flatbed
425,2025-12-28,DO-2026-01-100424,Vedanta Resources,"Lucknow, Uttar Pradesh",MS A36,9.0,1000,3000,97,0,97,20.6,Low,2026-01-06 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,39460,90,None,4579724,Flatbed
426,2025-12-23,DO-2026-01-100425,NMDC Ltd,"Lucknow, Uttar Pradesh",MS A36,23.7,1800,6000,52,0,52,104.5,Critical,2026-01-16 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,42930,30,None,1241961,Flatbed
427,2025-12-26,DO-2026-01-100426,Rashtriya Ispat Nigam,"Coimbatore, Tamil Nadu",CRS,6.1,1800,12000,126,0,126,130.3,High,2026-01-16 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,69286,90,None,3935580,LCV
428,2025-12-26,DO-2026-01-100427,Essar Steel,"Coimbatore, Tamil Nadu",CRS,11.3,1000,2500,117,0,117,25.9,Medium,2026-01-11 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,39401,90,None,1281301,LCV
429,2025-12-24,DO-2026-01-100428,Jindal Steel,"Surat, Gujarat",HRS,19.0,1000,12000,51,0,51,91.3,Normal,2026-01-15 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,69028,45,Insurance Mandatory,3587871,LCV
430,2025-12-27,DO-2026-01-100429,Bhushan Steel,"Surat, Gujarat",HRS,15.6,2000,2000,84,0,84,41.1,Low,2026-01-14 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,48290,90,None,3978579,HCV
431,2026-01-02,DO-2026-01-100430,AM/NS India,"Indore, Madhya Pradesh",Galvanized,23.8,2000,12000,37,0,37,165.9,Critical,2026-01-04 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,74165,45,None,4686680,HCV
432,2025-12-26,DO-2026-01-100431,Lloyds Metals,"Indore, Madhya Pradesh",Galvanized,14.9,1250,2000,127,0,127,37.1,High,2026-01-09 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,47787,60,Insurance Mandatory,1172372,HCV
433,2025-12-30,DO-2026-01-100432,APL Apollo,"Mumbai, Maharashtra",TMT Fe500,7.8,1800,6000,82,0,82,54.2,Medium,2026-01-05 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,62087,90,Wooden Crating,4508923,Covered
434,2026-01-01,DO-2026-01-100433,Shyam Steel,"Mumbai, Maharashtra",TMT Fe500,24.3,1800,3000,29,0,29,29.9,Normal,2026-01-11 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,74819,30,None,4208946,Covered
435,2025-12-24,DO-2026-01-100434,SRMB Steel,Delhi NCR,TMT Fe550,16.5,1000,2000,22,0,22,5.7,Low,2026-01-13 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,73781,60,Express Delivery,2485194,Covered
436,2026-01-02,DO-2026-01-100435,Tata Steel Ltd,Delhi NCR,TMT Fe550,19.5,1500,3000,101,0,101,69.6,Critical,2026-01-17 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,46609,90,None,4718932,Open
437,2026-01-01,DO-2026-01-100436,JSW Steel,"Pune, Maharashtra",GP Coil,19.1,1800,2000,109,0,109,58.8,High,2026-01-16 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,75182,45,None,3729121,Open
438,2025-12-25,DO-2026-01-100437,SAIL Bokaro,"Pune, Maharashtra",GP Coil,18.5,1500,12000,124,0,124,324.1,Medium,2026-01-09 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,38967,30,Express Delivery,4880736,Open
439,2025-12-29,DO-2026-01-100438,Hindalco Industries,"Chennai, Tamil Nadu",Color Coated,23.4,1800,2000,35,0,35,23.1,Normal,2026-01-13 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,44839,45,None,4045854,Trailer
440,2026-01-01,DO-2026-01-100439,Vedanta Resources,"Chennai, Tamil Nadu",Color Coated,13.9,1250,3000,45,0,45,18.4,Low,2026-01-16 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,59162,30,Express Delivery,1783637,Trailer
441,2025-12-25,DO-2026-01-100440,NMDC Ltd,"Bengaluru, Karnataka",SS304,25.2,1800,12000,116,0,116,495.7,Critical,2026-01-06 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,64691,30,None,1157448,Trailer
442,2025-12-25,DO-2026-01-100441,Rashtriya Ispat Nigam,"Bengaluru, Karnataka",SS304,26.3,2000,6000,88,0,88,218.0,High,2026-01-16 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,43613,45,Wooden Crating,1826944,Flatbed
443,2025-12-28,DO-2026-01-100442,Essar Steel,"Hyderabad, Telangana",SS316L,12.1,2000,12000,31,0,31,70.7,Medium,2026-01-12 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,57209,90,Insurance Mandatory,2832377,Flatbed
444,2025-12-26,DO-2026-01-100443,Jindal Steel,"Hyderabad, Telangana",SS316L,12.3,1500,3000,53,0,53,23.0,Normal,2026-01-16 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,40740,45,None,5047438,Flatbed
445,2025-12-25,DO-2026-01-100444,Bhushan Steel,"Ahmedabad, Gujarat",MS A36,23.9,2000,3000,56,0,56,63.0,Low,2026-01-14 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,46243,45,None,3187557,LCV
446,2025-12-25,DO-2026-01-100445,AM/NS India,"Ahmedabad, Gujarat",MS A36,11.0,1250,2500,105,0,105,28.3,Critical,2026-01-12 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,77502,60,Tarpaulin Cover,3704784,LCV
447,2025-12-23,DO-2026-01-100446,Lloyds Metals,"Jaipur, Rajasthan",CRS,14.5,2000,6000,89,0,89,121.6,High,2026-01-15 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,66989,60,Express Delivery,4293233,LCV
448,2025-12-27,DO-2026-01-100447,APL Apollo,"Jaipur, Rajasthan",CRS,2.3,1000,2000,121,0,121,4.4,Medium,2026-01-06 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,35477,30,None,2100023,HCV
449,2025-12-29,DO-2026-01-100448,Shyam Steel,"Lucknow, Uttar Pradesh",HRS,19.8,1250,2000,54,0,54,21.0,Normal,2026-01-07 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,67466,30,None,4546637,HCV
450,2025-12-23,DO-2026-01-100449,SRMB Steel,"Lucknow, Uttar Pradesh",HRS,18.0,2000,2500,31,0,31,21.9,Low,2026-01-12 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,57486,45,None,3162887,HCV
451,2025-12-27,DO-2026-01-100450,Tata Steel Ltd,"Coimbatore, Tamil Nadu",Galvanized,19.3,1800,6000,106,0,106,173.4,Critical,2026-01-16 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,76901,60,Insurance Mandatory,1201325,Covered
452,2025-12-26,DO-2026-01-100451,JSW Steel,"Coimbatore, Tamil Nadu",Galvanized,21.3,1250,12000,19,0,19,47.7,High,2026-01-17 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,46781,60,Wooden Crating,2398102,Covered
453,2025-12-26,DO-2026-01-100452,SAIL Bokaro,"Surat, Gujarat",TMT Fe500,20.8,1250,3000,117,0,117,71.6,Medium,2026-01-06 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,76738,30,None,2207899,Covered
454,2025-12-27,DO-2026-01-100453,Hindalco Industries,"Surat, Gujarat",TMT Fe500,15.4,1800,2000,112,0,112,48.7,Normal,2026-01-08 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,68477,60,None,2889230,Open
